"Building.Name","Units","month","Type","Value","SSP"
"SPG","kWh",7,"Lighting",51491.8917816438,"Original EPW"
"SPG","kWh",8,"Lighting",55217.061269187,"Original EPW"
"SPG","kWh",9,"Lighting",51525.5270800252,"Original EPW"
"HSD","kWh",1,"Lighting",50051.0290762982,"Original EPW"
"HSD","kWh",10,"Lighting",47698.2414440229,"Original EPW"
"HSD","kWh",11,"Lighting",49306.9309210377,"Original EPW"
"HSD","kWh",12,"Lighting",49929.0547358745,"Original EPW"
"HSD","kWh",2,"Lighting",43610.4413369761,"Original EPW"
"HSD","kWh",3,"Lighting",47944.1065134976,"Original EPW"
"HSD","kWh",4,"Lighting",41782.7782002579,"Original EPW"
"HSD","kWh",5,"Lighting",45811.5433613547,"Original EPW"
"HSD","kWh",6,"Lighting",43941.2422542623,"Original EPW"
"HSD","kWh",7,"Lighting",42900.6793523138,"Original EPW"
"HSD","kWh",8,"Lighting",46329.273037629,"Original EPW"
"HSD","kWh",9,"Lighting",43841.0777571168,"Original EPW"
"OCE","kWh",1,"Lighting",6192.57556229834,"Original EPW"
"OCE","kWh",10,"Lighting",5752.15959368848,"Original EPW"
"OCE","kWh",11,"Lighting",6053.39404274064,"Original EPW"
"OCE","kWh",12,"Lighting",6281.20869514317,"Original EPW"
"OCE","kWh",2,"Lighting",5305.74593157121,"Original EPW"
"OCE","kWh",3,"Lighting",5784.46121717608,"Original EPW"
"OCE","kWh",4,"Lighting",5040.24477171386,"Original EPW"
"OCE","kWh",5,"Lighting",5490.22362345946,"Original EPW"
"OCE","kWh",6,"Lighting",5262.93291868817,"Original EPW"
"OCE","kWh",7,"Lighting",5147.96084929601,"Original EPW"
"OCE","kWh",8,"Lighting",5555.54716667703,"Original EPW"
"OCE","kWh",9,"Lighting",5275.68333236632,"Original EPW"
"CHSB","kWh",1,"Lighting",2743.2069949854,"Original EPW"
"CHSB","kWh",10,"Lighting",2453.49090472878,"Original EPW"
"CHSB","kWh",11,"Lighting",2680.23204398962,"Original EPW"
"CHSB","kWh",12,"Lighting",2840.8406918123,"Original EPW"
"CHSB","kWh",2,"Lighting",2270.69614726143,"Original EPW"
"CHSB","kWh",3,"Lighting",2403.21970810895,"Original EPW"
"CHSB","kWh",4,"Lighting",2029.12188285246,"Original EPW"
"CHSB","kWh",5,"Lighting",2175.57352191581,"Original EPW"
"CHSB","kWh",6,"Lighting",2083.31874328929,"Original EPW"
"CHSB","kWh",7,"Lighting",2034.93637804336,"Original EPW"
"CHSB","kWh",8,"Lighting",2216.77340997065,"Original EPW"
"CHSB","kWh",9,"Lighting",2136.6417718039,"Original EPW"
"UW MEDICAL CENTER","kWh",1,"Lighting",597255.048150461,"Original EPW"
"UW MEDICAL CENTER","kWh",10,"Lighting",585381.550346089,"Original EPW"
"UW MEDICAL CENTER","kWh",11,"Lighting",589958.875778558,"Original EPW"
"UW MEDICAL CENTER","kWh",12,"Lighting",585775.337453316,"Original EPW"
"UW MEDICAL CENTER","kWh",2,"Lighting",533354.429474058,"Original EPW"
"UW MEDICAL CENTER","kWh",3,"Lighting",600033.319082361,"Original EPW"
"UW MEDICAL CENTER","kWh",4,"Lighting",533244.912032763,"Original EPW"
"UW MEDICAL CENTER","kWh",5,"Lighting",592009.948875115,"Original EPW"
"UW MEDICAL CENTER","kWh",6,"Lighting",567800.827701353,"Original EPW"
"UW MEDICAL CENTER","kWh",7,"Lighting",554271.094245016,"Original EPW"
"UW MEDICAL CENTER","kWh",8,"Lighting",593791.176976724,"Original EPW"
"UW MEDICAL CENTER","kWh",9,"Lighting",554206.89961149,"Original EPW"
"UMCU","kWh",1,"Lighting",2744.67761121975,"Original EPW"
"UMCU","kWh",10,"Lighting",2624.30990903286,"Original EPW"
"UMCU","kWh",11,"Lighting",2710.94770409636,"Original EPW"
"UMCU","kWh",12,"Lighting",2714.03123243035,"Original EPW"
"UMCU","kWh",2,"Lighting",2397.77156475169,"Original EPW"
"UMCU","kWh",3,"Lighting",2634.88624656534,"Original EPW"
"UMCU","kWh",4,"Lighting",2267.34939872682,"Original EPW"
"UMCU","kWh",5,"Lighting",2490.29375931658,"Original EPW"
"UMCU","kWh",6,"Lighting",2386.61033631603,"Original EPW"
"UMCU","kWh",7,"Lighting",2304.43068781762,"Original EPW"
"UMCU","kWh",8,"Lighting",2499.7088645803,"Original EPW"
"UMCU","kWh",9,"Lighting",2359.70315700275,"Original EPW"
"CHSC","kWh",1,"Window Radiation",10336.7290238081,"Original EPW"
"CHSC","kWh",10,"Window Radiation",19730.8486899761,"Original EPW"
"CHSC","kWh",11,"Window Radiation",9879.67296407036,"Original EPW"
"CHSC","kWh",12,"Window Radiation",9883.86556657309,"Original EPW"
"CHSC","kWh",2,"Window Radiation",23062.8195817857,"Original EPW"
"CHSC","kWh",3,"Window Radiation",23681.2548346096,"Original EPW"
"CHSC","kWh",4,"Window Radiation",25488.0154869312,"Original EPW"
"CHSC","kWh",5,"Window Radiation",27688.7451351275,"Original EPW"
"CHSC","kWh",6,"Window Radiation",25529.1628061526,"Original EPW"
"CHSC","kWh",7,"Window Radiation",32658.0391701133,"Original EPW"
"CHSC","kWh",8,"Window Radiation",29333.1651587595,"Original EPW"
"CHSC","kWh",9,"Window Radiation",27547.873369162,"Original EPW"
"PBB","kWh",1,"Window Radiation",37532.8094741764,"Original EPW"
"PBB","kWh",10,"Window Radiation",75103.6404228684,"Original EPW"
"PBB","kWh",11,"Window Radiation",36806.6005741762,"Original EPW"
"PBB","kWh",12,"Window Radiation",33658.0657760509,"Original EPW"
"PBB","kWh",2,"Window Radiation",83798.752186415,"Original EPW"
"PBB","kWh",3,"Window Radiation",91938.3314039347,"Original EPW"
"PBB","kWh",4,"Window Radiation",102964.498103996,"Original EPW"
"PBB","kWh",5,"Window Radiation",113319.869087148,"Original EPW"
"PBB","kWh",6,"Window Radiation",105161.785705729,"Original EPW"
"PBB","kWh",7,"Window Radiation",134663.831065367,"Original EPW"
"PBB","kWh",8,"Window Radiation",117595.276797619,"Original EPW"
"PBB","kWh",9,"Window Radiation",107870.322100859,"Original EPW"
"GNOM","kWh",1,"Window Radiation",13945.5341258374,"Original EPW"
"GNOM","kWh",10,"Window Radiation",27986.9802299852,"Original EPW"
"GNOM","kWh",11,"Window Radiation",13902.077090698,"Original EPW"
"GNOM","kWh",12,"Window Radiation",11557.8884592055,"Original EPW"
"GNOM","kWh",2,"Window Radiation",30505.8275965041,"Original EPW"
"GNOM","kWh",3,"Window Radiation",34746.1525736097,"Original EPW"
"GNOM","kWh",4,"Window Radiation",39327.6059640392,"Original EPW"
"GNOM","kWh",5,"Window Radiation",43488.5016965591,"Original EPW"
"GNOM","kWh",6,"Window Radiation",40748.2402417126,"Original EPW"
"GNOM","kWh",7,"Window Radiation",52854.1722861099,"Original EPW"
"GNOM","kWh",8,"Window Radiation",45192.6099473634,"Original EPW"
"GNOM","kWh",9,"Window Radiation",40364.0411614378,"Original EPW"
"HST","kWh",1,"Window Radiation",43913.7585703096,"Original EPW"
"HST","kWh",10,"Window Radiation",88511.0660439334,"Original EPW"
"HST","kWh",11,"Window Radiation",43315.3258436838,"Original EPW"
"HST","kWh",12,"Window Radiation",37545.7660714047,"Original EPW"
"HST","kWh",2,"Window Radiation",94106.9114377304,"Original EPW"
"HST","kWh",3,"Window Radiation",110548.594582259,"Original EPW"
"HST","kWh",4,"Window Radiation",132431.769828109,"Original EPW"
"HST","kWh",5,"Window Radiation",151031.442440009,"Original EPW"
"HST","kWh",6,"Window Radiation",141688.413691873,"Original EPW"
"HST","kWh",7,"Window Radiation",177173.06102701,"Original EPW"
"HST","kWh",8,"Window Radiation",150300.610151613,"Original EPW"
"HST","kWh",9,"Window Radiation",133202.430960434,"Original EPW"
"BIOE","kWh",1,"Window Radiation",8757.07883612889,"Original EPW"
"BIOE","kWh",10,"Window Radiation",17506.1676569782,"Original EPW"
"BIOE","kWh",11,"Window Radiation",8749.97393970745,"Original EPW"
"BIOE","kWh",12,"Window Radiation",7152.47444029149,"Original EPW"
"BIOE","kWh",2,"Window Radiation",19120.5754572296,"Original EPW"
"BIOE","kWh",3,"Window Radiation",21572.4561689889,"Original EPW"
"BIOE","kWh",4,"Window Radiation",24480.4418607536,"Original EPW"
"BIOE","kWh",5,"Window Radiation",26983.0278207671,"Original EPW"
"BIOE","kWh",6,"Window Radiation",25109.8878594311,"Original EPW"
"BIOE","kWh",7,"Window Radiation",32318.6016120382,"Original EPW"
"BIOE","kWh",8,"Window Radiation",27876.6853697662,"Original EPW"
"BIOE","kWh",9,"Window Radiation",25019.7537304444,"Original EPW"
"MSB","kWh",1,"Window Radiation",8349.49537741535,"Original EPW"
"MSB","kWh",10,"Window Radiation",15994.3441210862,"Original EPW"
"MSB","kWh",11,"Window Radiation",8045.69509913385,"Original EPW"
"MSB","kWh",12,"Window Radiation",7739.16051136437,"Original EPW"
"MSB","kWh",2,"Window Radiation",18222.6014301694,"Original EPW"
"MSB","kWh",3,"Window Radiation",19489.7915623745,"Original EPW"
"MSB","kWh",4,"Window Radiation",21531.5095587049,"Original EPW"
"MSB","kWh",5,"Window Radiation",23406.7916329759,"Original EPW"
"MSB","kWh",6,"Window Radiation",21728.9544590182,"Original EPW"
"MSB","kWh",7,"Window Radiation",27717.8206420262,"Original EPW"
"MSB","kWh",8,"Window Radiation",24374.823762689,"Original EPW"
"MSB","kWh",9,"Window Radiation",22621.045216583,"Original EPW"
"HSE","kWh",1,"Window Radiation",5756.19681264483,"Original EPW"
"HSE","kWh",10,"Window Radiation",11301.0507783112,"Original EPW"
"HSE","kWh",11,"Window Radiation",5491.89580949879,"Original EPW"
"HSE","kWh",12,"Window Radiation",5863.66010340533,"Original EPW"
"HSE","kWh",2,"Window Radiation",12589.8068351295,"Original EPW"
"HSE","kWh",3,"Window Radiation",13747.0764274828,"Original EPW"
"HSE","kWh",4,"Window Radiation",15858.3622681028,"Original EPW"
"HSE","kWh",5,"Window Radiation",18008.2893627549,"Original EPW"
"HSE","kWh",6,"Window Radiation",16723.5096449532,"Original EPW"
"HSE","kWh",7,"Window Radiation",21055.0892181478,"Original EPW"
"HSE","kWh",8,"Window Radiation",18491.4772495934,"Original EPW"
"HSE","kWh",9,"Window Radiation",16846.0844435872,"Original EPW"
"HSC","kWh",1,"Window Radiation",6529.90489200535,"Original EPW"
"HSC","kWh",10,"Window Radiation",12979.9603931897,"Original EPW"
"HSC","kWh",11,"Window Radiation",6287.03405011484,"Original EPW"
"HSC","kWh",12,"Window Radiation",6177.57381439905,"Original EPW"
"HSC","kWh",2,"Window Radiation",13948.5087044353,"Original EPW"
"HSC","kWh",3,"Window Radiation",16052.4875356414,"Original EPW"
"HSC","kWh",4,"Window Radiation",19023.5162589275,"Original EPW"
"HSC","kWh",5,"Window Radiation",21897.050936624,"Original EPW"
"HSC","kWh",6,"Window Radiation",20536.9441696262,"Original EPW"
"HSC","kWh",7,"Window Radiation",25460.4153788135,"Original EPW"
"HSC","kWh",8,"Window Radiation",21742.4030482148,"Original EPW"
"HSC","kWh",9,"Window Radiation",19571.1218154708,"Original EPW"
"OTS","kWh",1,"Window Radiation",245.310381750358,"Original EPW"
"OTS","kWh",10,"Window Radiation",528.001185526551,"Original EPW"
"OTS","kWh",11,"Window Radiation",244.060742000279,"Original EPW"
"OTS","kWh",12,"Window Radiation",208.147727788778,"Original EPW"
"OTS","kWh",2,"Window Radiation",547.359031708203,"Original EPW"
"OTS","kWh",3,"Window Radiation",665.694532586106,"Original EPW"
"OTS","kWh",4,"Window Radiation",755.470527855385,"Original EPW"
"OTS","kWh",5,"Window Radiation",800.316262881484,"Original EPW"
"OTS","kWh",6,"Window Radiation",732.304277563918,"Original EPW"
"OTS","kWh",7,"Window Radiation",926.868108124639,"Original EPW"
"OTS","kWh",8,"Window Radiation",846.553911238954,"Original EPW"
"OTS","kWh",9,"Window Radiation",779.625552765613,"Original EPW"
"HCK","kWh",1,"Window Radiation",7721.20590673005,"Original EPW"
"HCK","kWh",10,"Window Radiation",16030.4972894941,"Original EPW"
"HCK","kWh",11,"Window Radiation",7703.34592887746,"Original EPW"
"HCK","kWh",12,"Window Radiation",6456.92068025131,"Original EPW"
"HCK","kWh",2,"Window Radiation",16916.5709210975,"Original EPW"
"HCK","kWh",3,"Window Radiation",20143.6604162249,"Original EPW"
"HCK","kWh",4,"Window Radiation",23535.596240534,"Original EPW"
"HCK","kWh",5,"Window Radiation",26295.4037339106,"Original EPW"
"HCK","kWh",6,"Window Radiation",24573.6357657742,"Original EPW"
"HCK","kWh",7,"Window Radiation",31766.7818140545,"Original EPW"
"HCK","kWh",8,"Window Radiation",27114.2403401337,"Original EPW"
"HCK","kWh",9,"Window Radiation",23937.9995892406,"Original EPW"
"OSB","kWh",1,"Window Radiation",492.948951061407,"Original EPW"
"OSB","kWh",10,"Window Radiation",949.327643111647,"Original EPW"
"OSB","kWh",11,"Window Radiation",475.734388060028,"Original EPW"
"OSB","kWh",12,"Window Radiation",457.760000871313,"Original EPW"
"OSB","kWh",2,"Window Radiation",1083.57947704999,"Original EPW"
"OSB","kWh",3,"Window Radiation",1154.30232230134,"Original EPW"
"OSB","kWh",4,"Window Radiation",1277.21138861418,"Original EPW"
"OSB","kWh",5,"Window Radiation",1397.86402395755,"Original EPW"
"OSB","kWh",6,"Window Radiation",1291.75088230325,"Original EPW"
"OSB","kWh",7,"Window Radiation",1674.68017022499,"Original EPW"
"OSB","kWh",8,"Window Radiation",1460.24830285825,"Original EPW"
"OSB","kWh",9,"Window Radiation",1352.12630759004,"Original EPW"
"HSBB","kWh",1,"Window Radiation",21455.7679480318,"Original EPW"
"HSBB","kWh",10,"Window Radiation",41739.770623495,"Original EPW"
"HSBB","kWh",11,"Window Radiation",21052.3746940326,"Original EPW"
"HSBB","kWh",12,"Window Radiation",18114.262423952,"Original EPW"
"HSBB","kWh",2,"Window Radiation",46307.5940727283,"Original EPW"
"HSBB","kWh",3,"Window Radiation",52515.4221017794,"Original EPW"
"HSBB","kWh",4,"Window Radiation",61312.503658888,"Original EPW"
"HSBB","kWh",5,"Window Radiation",69160.1891614392,"Original EPW"
"HSBB","kWh",6,"Window Radiation",64704.0097102535,"Original EPW"
"HSBB","kWh",7,"Window Radiation",81497.2370542682,"Original EPW"
"HSBB","kWh",8,"Window Radiation",70407.6275750463,"Original EPW"
"HSBB","kWh",9,"Window Radiation",62967.7972043024,"Original EPW"
"OCN","kWh",1,"Window Radiation",9835.38584275181,"Original EPW"
"OCN","kWh",10,"Window Radiation",19532.0023785609,"Original EPW"
"OCN","kWh",11,"Window Radiation",9576.5536313389,"Original EPW"
"OCN","kWh",12,"Window Radiation",8948.59411443517,"Original EPW"
"OCN","kWh",2,"Window Radiation",21668.0055402639,"Original EPW"
"OCN","kWh",3,"Window Radiation",24178.3269233773,"Original EPW"
"OCN","kWh",4,"Window Radiation",27799.565992312,"Original EPW"
"OCN","kWh",5,"Window Radiation",31121.3249735962,"Original EPW"
"OCN","kWh",6,"Window Radiation",29093.1869385098,"Original EPW"
"OCN","kWh",7,"Window Radiation",37441.5436558677,"Original EPW"
"OCN","kWh",8,"Window Radiation",32062.1953636247,"Original EPW"
"OCN","kWh",9,"Window Radiation",28860.3798957695,"Original EPW"
"OTB","kWh",1,"Window Radiation",6732.5088367341,"Original EPW"
"OTB","kWh",10,"Window Radiation",13643.2281388344,"Original EPW"
"OTB","kWh",11,"Window Radiation",6722.47615287042,"Original EPW"
"OTB","kWh",12,"Window Radiation",5605.14040408125,"Original EPW"
"OTB","kWh",2,"Window Radiation",14980.0615774409,"Original EPW"
"OTB","kWh",3,"Window Radiation",16783.6268662316,"Original EPW"
"OTB","kWh",4,"Window Radiation",18628.2571299663,"Original EPW"
"OTB","kWh",5,"Window Radiation",20447.7842053794,"Original EPW"
"OTB","kWh",6,"Window Radiation",19086.8467504302,"Original EPW"
"OTB","kWh",7,"Window Radiation",24628.8673955601,"Original EPW"
"OTB","kWh",8,"Window Radiation",21300.3594890902,"Original EPW"
"OTB","kWh",9,"Window Radiation",19325.4309582535,"Original EPW"
"OTS2","kWh",1,"Window Radiation",742.849762133035,"Original EPW"
"OTS2","kWh",10,"Window Radiation",1560.2206479527,"Original EPW"
"OTS2","kWh",11,"Window Radiation",738.73200985567,"Original EPW"
"OTS2","kWh",12,"Window Radiation",624.069796521241,"Original EPW"
"OTS2","kWh",2,"Window Radiation",1592.2045682966,"Original EPW"
"OTS2","kWh",3,"Window Radiation",1993.18170637495,"Original EPW"
"OTS2","kWh",4,"Window Radiation",2374.8111678347,"Original EPW"
"OTS2","kWh",5,"Window Radiation",2651.71044513042,"Original EPW"
"OTS2","kWh",6,"Window Radiation",2469.12416667619,"Original EPW"
"OTS2","kWh",7,"Window Radiation",3175.69036814542,"Original EPW"
"OTS2","kWh",8,"Window Radiation",2726.96834642582,"Original EPW"
"OTS2","kWh",9,"Window Radiation",2351.58820591397,"Original EPW"
"HSI","kWh",1,"Window Radiation",14378.0543828369,"Original EPW"
"HSI","kWh",10,"Window Radiation",27280.5153230934,"Original EPW"
"HSI","kWh",11,"Window Radiation",13895.9492989562,"Original EPW"
"HSI","kWh",12,"Window Radiation",12854.3843347394,"Original EPW"
"HSI","kWh",2,"Window Radiation",28823.1207538525,"Original EPW"
"HSI","kWh",3,"Window Radiation",34619.74944202,"Original EPW"
"HSI","kWh",4,"Window Radiation",43875.3725001823,"Original EPW"
"HSI","kWh",5,"Window Radiation",51443.5060919007,"Original EPW"
"HSI","kWh",6,"Window Radiation",48322.661947326,"Original EPW"
"HSI","kWh",7,"Window Radiation",60079.291782565,"Original EPW"
"HSI","kWh",8,"Window Radiation",50359.3752488223,"Original EPW"
"HSI","kWh",9,"Window Radiation",43044.6914963002,"Original EPW"
"HSF","kWh",1,"Window Radiation",21093.7072064742,"Original EPW"
"HSF","kWh",10,"Window Radiation",42090.0329365553,"Original EPW"
"HSF","kWh",11,"Window Radiation",20778.7120556054,"Original EPW"
"HSF","kWh",12,"Window Radiation",18571.2256710881,"Original EPW"
"HSF","kWh",2,"Window Radiation",46129.5540988156,"Original EPW"
"HSF","kWh",3,"Window Radiation",52253.1465597812,"Original EPW"
"HSF","kWh",4,"Window Radiation",61503.6034445714,"Original EPW"
"HSF","kWh",5,"Window Radiation",69680.7594236786,"Original EPW"
"HSF","kWh",6,"Window Radiation",64934.1279908962,"Original EPW"
"HSF","kWh",7,"Window Radiation",83561.6180192305,"Original EPW"
"HSF","kWh",8,"Window Radiation",71735.130357767,"Original EPW"
"HSF","kWh",9,"Window Radiation",63121.7352863928,"Original EPW"
"HSH","kWh",1,"Window Radiation",22913.754748474,"Original EPW"
"HSH","kWh",10,"Window Radiation",45990.2804771277,"Original EPW"
"HSH","kWh",11,"Window Radiation",22454.6524892551,"Original EPW"
"HSH","kWh",12,"Window Radiation",20679.770926524,"Original EPW"
"HSH","kWh",2,"Window Radiation",51811.8679162438,"Original EPW"
"HSH","kWh",3,"Window Radiation",56218.4114785541,"Original EPW"
"HSH","kWh",4,"Window Radiation",63708.5945101981,"Original EPW"
"HSH","kWh",5,"Window Radiation",70728.0614179896,"Original EPW"
"HSH","kWh",6,"Window Radiation",65460.0952583924,"Original EPW"
"HSH","kWh",7,"Window Radiation",84679.7564319679,"Original EPW"
"HSH","kWh",8,"Window Radiation",74065.4177368373,"Original EPW"
"HSH","kWh",9,"Window Radiation",67156.6203341908,"Original EPW"
"UMSP","kWh",1,"Window Radiation",28771.7391496246,"Original EPW"
"UMSP","kWh",10,"Window Radiation",57287.1760899073,"Original EPW"
"UMSP","kWh",11,"Window Radiation",28242.9431989518,"Original EPW"
"UMSP","kWh",12,"Window Radiation",24624.274057662,"Original EPW"
"UMSP","kWh",2,"Window Radiation",64187.7618029545,"Original EPW"
"UMSP","kWh",3,"Window Radiation",70107.3615674952,"Original EPW"
"UMSP","kWh",4,"Window Radiation",79178.1964649249,"Original EPW"
"UMSP","kWh",5,"Window Radiation",87704.9934842907,"Original EPW"
"UMSP","kWh",6,"Window Radiation",81686.4020201283,"Original EPW"
"UMSP","kWh",7,"Window Radiation",106599.1664299,"Original EPW"
"UMSP","kWh",8,"Window Radiation",91800.4867488431,"Original EPW"
"UMSP","kWh",9,"Window Radiation",83171.2841164496,"Original EPW"
"SOCC","kWh",1,"Window Radiation",16534.764946761,"Original EPW"
"SOCC","kWh",10,"Window Radiation",33464.3366982889,"Original EPW"
"SOCC","kWh",11,"Window Radiation",16072.2083725902,"Original EPW"
"SOCC","kWh",12,"Window Radiation",15172.5319769817,"Original EPW"
"SOCC","kWh",2,"Window Radiation",36954.2464282768,"Original EPW"
"SOCC","kWh",3,"Window Radiation",41565.6743395455,"Original EPW"
"SOCC","kWh",4,"Window Radiation",47924.5330597091,"Original EPW"
"SOCC","kWh",5,"Window Radiation",53051.999787737,"Original EPW"
"SOCC","kWh",6,"Window Radiation",49084.237485312,"Original EPW"
"SOCC","kWh",7,"Window Radiation",64320.9540785845,"Original EPW"
"SOCC","kWh",8,"Window Radiation",56233.4376732882,"Original EPW"
"SOCC","kWh",9,"Window Radiation",50521.4086502824,"Original EPW"
"HSJ","kWh",1,"Window Radiation",10115.1398485493,"Original EPW"
"HSJ","kWh",10,"Window Radiation",19432.9711044477,"Original EPW"
"HSJ","kWh",11,"Window Radiation",10001.4798273456,"Original EPW"
"HSJ","kWh",12,"Window Radiation",7968.19718886065,"Original EPW"
"HSJ","kWh",2,"Window Radiation",18835.0493037501,"Original EPW"
"HSJ","kWh",3,"Window Radiation",25725.4624183381,"Original EPW"
"HSJ","kWh",4,"Window Radiation",35264.1840700516,"Original EPW"
"HSJ","kWh",5,"Window Radiation",42840.26051964,"Original EPW"
"HSJ","kWh",6,"Window Radiation",40877.1045767113,"Original EPW"
"HSJ","kWh",7,"Window Radiation",52000.9805640323,"Original EPW"
"HSJ","kWh",8,"Window Radiation",41535.0527198833,"Original EPW"
"HSJ","kWh",9,"Window Radiation",33121.7399100284,"Original EPW"
"HHL","kWh",1,"Window Radiation",7574.13280516312,"Original EPW"
"HHL","kWh",10,"Window Radiation",15396.4276579055,"Original EPW"
"HHL","kWh",11,"Window Radiation",7545.44541436289,"Original EPW"
"HHL","kWh",12,"Window Radiation",6409.15825333246,"Original EPW"
"HHL","kWh",2,"Window Radiation",16851.2744238496,"Original EPW"
"HHL","kWh",3,"Window Radiation",19038.6877954037,"Original EPW"
"HHL","kWh",4,"Window Radiation",21581.3088012208,"Original EPW"
"HHL","kWh",5,"Window Radiation",23972.2814095865,"Original EPW"
"HHL","kWh",6,"Window Radiation",22325.3063559585,"Original EPW"
"HHL","kWh",7,"Window Radiation",28923.4075891398,"Original EPW"
